0x89C12AAF,DebrisShip01_Hull_Diff
0xBA55635B,DebrisShip01_Hull_Msk3
0x8A2469D2,DebrisShip01_Hull_Norm
0x79F3EDA6,DebrisShip01_Msk3
0x742BD6A8,DebrisShip01_Norm
0xADE231DF,MigrantFleet01_PanelMask_Msk3
0x8F940FAE,MigrantFleet01_Panels_Diff
0x0A812E0D,MigrantFleet01_Panels_Norm
0xF7D9AACB,EquipmentLab11_Norm
0xAD990F2B,EquipmentLab11_Worn_Diff
0x8F29E406,EquipmentLab11_Worn_Msk3
0xA5B40EF3,FarmPlow_Diff
0x6EF74349,FarmPlow_Msk3
0xD781649B,FarmPlow_Norm
0x00C1EFF2,Shield_Generator01_Diff
0x7BA1068C,Shield_Generator01_Msk3
0x1F04FC89,Shield_Generator01_Norm
0x24F34D27,PipeRust_Diff
0x4A35A274,PipeRust_Norm
0xA016091B,PipeRust_Spec
0x3D1EF058,BurnMark_01
0x157A1737,RealFire_GroundFire_Wide
0x72347F6A,ShadowMapTexture2D
0x9697929F,ShadowMapTexture2D
0x7C5C79BD,Binders01_Diff
0x182C29DB,Binders01_Norm
0x7ED38D99,Binders01_Spec
0x93AC6440,BooksSet01_Diff
0x71ED5448,BooksSet01_Msk3
0xBC5048CE,BooksSet01_Norm
0xE0778A8B,EquipmentLab02_Diff
0xDCCF0150,EquipmentLab02_Msk3
0xE69676C9,EquipmentLab02_Norm
0x434D027A,PaperPile_Set_Diff
0x0C563109,PaperPile_Set_Norm
0x308DB87B,PotsPans_Diff
0x9A279270,PotsPans_msk3
0xC123B7B1,PotsPans_Norm
0xEE9FE1B8,Bench03_Diff
0xBD9F71B6,Bench03_Msk3
0xDD470EF9,Bench03_Norm
0x4E34D21D,Kitchen05_Clean_Norm
0x3B8066DA,Kitchen05_Dirty_Diff
0x21274B3D,Kitchen05_Dirty_Msk3
0xE9722E27,ExaminationTableDirty01_Diff
0x1C4B2EB7,ExaminationTableDirty01_Msk3
0x1B81AF7C,ExaminationTableDirty01_Norm
0x69ED7E21,TablePrison_Diff
0x7943ACA2,TablePrison_Msk3
0xB32F3F4C,TablePrison_Norm
0x06CA1C9B,Wall_Cover01_Diff
0x99DB008F,Wall_Cover01_Msk3
0xDC18CEE0,Wall_Cover01_Norm
0x10848AB7,LightTrimB_Diff
0x71AB17CC,SpaceDirt_Diff
0x3F4E0F9A,CubemapFace0
0x9AF6ED36,CubemapFace2
0x3A59B807,WetDecal_Mask
0x5064BD9C,ShadowMapTexture2D
0x63D707EF,LightTrim_Diff
0xDECD43F8,LightMapTexture2D
0x746D75E6,LightMapTexture2D
0x7D44638B,LightMapTexture2D
0x4015F7F9,ShadowMapTexture2D
0x3D2642D8,ShadowMapTexture2D
0xBEDC1E07,ShadowMapTexture2D
0x0CD34320,EquipmentLab08_Norm
0x58193352,EquipmentLab08_Worn_Diff
0x47E2A40D,EquipmentLab08_Worn_Msk3
0x9A0BCAC6,KroHatch01_Diff
0x146D31B3,KroHatch01_Msk3
0x23C6C6FF,KroHatch01_Norm
0xE7E7A76C,Machinery02_Diff_Worn
0xE1CA2902,Machinery02_Msk3_Worn
0xE557832F,Machinery02_Norm
0x167878F7,DistFrame_Diff
0x54AF4AB2,DistRust_Diff
0x7F98F46C,Hull_Diff
0x85CA5B9C,Hull_Norm
0xE25A4771,MM_FontMaster_01
0xA982BB59,MM_Noise01
0xB015007B,ShadowMapTexture2D
0xC70EAC31,ZMB_ARM_NKDc_Diff_Stack
0x1CC95B68,ZMB_ARM_NKDc_Norm_Stack
0x99496D7A,ShadowMapTexture2D
0x2CC80715,ShadowMapTexture2D
0xC078F540,ShadowMapTexture2D
0xEFD95710,ShadowMapTexture2D
0x739A6833,ShadowMapTexture2D
0x5A534892,ShadowMapTexture2D
0x392FE516,ShadowMapTexture2D
0xBE4719EF,ShadowMapTexture2D
0xD35CCBC7,ShadowMapTexture2D
0xD5A324EE,DoorGeth_Inner_Diff
0x439DE783,DoorGeth_Inner_Msk3
0x464E4ED2,DoorGeth_Inner_Norm
0x976CEB40,DoorGeth_Outer_Diff
0x78E0F2F9,DoorGeth_Outer_Msk3
0xBE9D1F4A,DoorGeth_Outer_Norm
0x193743D4,Geth_Turret_01_Diff_Dup
0x0C5D0DE6,Geth_Turret_01_Norm_Dup
0x5C646273,Geth_Turret_01_Spec_Dup
0x00C5105D,Geth_Turret_01_SpecP_Dup
0xE18D7E8C,Geth_turretbase_diff
0x7C4CDFF6,Geth_turretbase_norm
0x93C6C8DA,ShadowMapTexture2D
0x8D7B48F7,ShadowMapTexture2D
0xA904ECC7,ShadowMapTexture2D
0xB783872F,ShadowMapTexture2D
0x638069AD,Wall01_Diff
0x390F8870,Wall01_Norm
0x1D8EC7F3,ShadowMapTexture2D
0x74F0D3A4,ShadowMapTexture2D
0xB0FC38FE,ShadowMapTexture2D
0x1B773AD1,ShadowMapTexture2D
0x733DEF49,ShadowMapTexture2D
0x60F3F909,ShadowMapTexture2D
0x7E4E2138,ShadowMapTexture2D
0x4B50A100,ShadowMapTexture2D
0x0DE3DA66,ShadowMapTexture2D
0x6081A058,ShadowMapTexture2D
0x5F996F3B,ShadowMapTexture2D
0x3C5B0C3E,ShadowMapTexture2D
0x29FF9106,ShadowMapTexture2D
0xA535CB78,ShadowMapTexture2D
0xEC791CC8,ShadowMapTexture2D
0xA874A060,ShadowMapTexture2D
0xC449A106,ShadowMapTexture2D
0xF4965459,ShadowMapTexture2D
0x95BA6E9E,ShadowMapTexture2D
0x6E38F079,Lightfalloff01
0x3249ABB9,ShadowMapTexture2D
0x2532EB01,ShadowMapTexture2D
0xD1511067,ShadowMapTexture2D
0x714E22A9,ShadowMapTexture2D
0xDC33E258,ShadowMapTexture2D
0x79EF7F6F,ShadowMapTexture2D
0xC8285689,ShadowMapTexture2D
0x7234703E,ShadowMapTexture2D
0xDB49D1BA,ShadowMapTexture2D
0x9EE51500,ShadowMapTexture2D
0xAE2BD579,ShadowMapTexture2D
0x58996C99,ShadowMapTexture2D
0xA05147EB,ShadowMapTexture2D
0x9247D1B5,ShadowMapTexture2D
0xB911DFDE,ShadowMapTexture2D
0xFED81450,ShadowMapTexture2D
0xB2843BCA,ShadowMapTexture2D
0x184C967B,ShadowMapTexture2D
0xF9B42029,ShadowMapTexture2D
0x3618B222,ShadowMapTexture2D
0xADFBAD90,Crate01_Dirty_M_Diff
0x346FBAA3,Crate01_Dirty_M_Msk3
0xD71B827D,Crate01_Dirty_M_Norm
0x6B276BA0,Datapad01_Screen
0x16FC6F37,Lamp_Desk02_Diff
0x3AEE3E79,Lamp_Desk02_Msk3
0xF8301148,Lamp_Desk02_Norm
0xBBD0B5B7,WaterCooler_Diff
0xC7DE7033,WaterCooler_Msk3
0xCE386F54,WaterCooler_Norm
0x0994412D,ChairUtility01_Worn_Diff
0x6AE9D736,Desk01_Worn_Diff
0x4E84A9FF,Desk01_Worn_Msk3
0xCC89AE21,Desk01_Worn_Norm
0x2ED7B2BD,Barrel01_D_Diff
0xEB77CBDA,APL_INT_KeeperConsole_DIFF_Dup
0xD9493950,APL_INT_KeeperConsole_NORM
0xBC74C76C,APL_INT_KeeperConsole_Spec
0xFA0A5584,WarningSigns_Diff
0x2EBCB7EC,ShadowMapTexture2D
0xA8B44FE7,ShadowMapTexture2D
0x4F5A167C,Plant04_Diff
0x49806F9B,Plant04_Norm
0x087E0216,LeafGround01_Diff
0x893E12F7,LeafGround01_Norm
0x4CBA01AB,Plant04_DiffPlant04
0xC54CCA06,ShadowMapTexture2D
0x21E131BF,ShadowMapTexture2D
0x3E521880,Vent_A_Blades_DIFFVent_A_DIFF
0x12D0D340,Vent_A_Body_NormVent_A_DIFF
0x6C85FCB3,Vent_A_DIFFVent_A_DIFF
0xF0B17BEC,Vent_A_SPECVent_A_DIFF
0x86C5E31D,ShadowMapTexture2D
0x88F4DB19,ShadowMapTexture2D
0x6A256C00,ContainerKitchen_Diff
0xFB80135B,ContainerKitchen_Msk3
0x17012038,ContainerKitchen_Norm
0x2D910D70,Kitchen01_Clean_Diff
0x544165D3,Kitchen01_Clean_Msk3
0xE5325362,Kitchen01_Clean_Norm
0x4F25D3A2,Kitchen02_Clean_Diff
0xA14B3090,Kitchen02_Clean_Msk3
0x7A3F6932,Kitchen02_Clean_Norm
0x9662B258,Kitchen04_Clean_Diff
0x7EF6E8BE,Kitchen04_Clean_Msk3
0x7CDB7D9B,Kitchen04_Clean_Norm
0x92110EF2,Kitchen09_Clean_Diff
0xF2A8687D,Kitchen09_Clean_Msk3
0x1B3452A3,Kitchen09_Clean_Norm
0x2DD81F51,ShadowMapTexture2D
0x6E05A380,ShadowMapTexture2D
0x666B74DF,Neon_arrows
0x64DFB4C5,Neon_Bloon
0x8655B0E5,ShadowMapTexture2D
0xF7E4E1DC,ShadowMapTexture2D
0x8CE789AE,ShadowMapTexture2D
0x4A5251DD,ShadowMapTexture2D
0xAC796CD7,ShadowMapTexture2D
0xA79847BA,ShadowMapTexture2D
0x531945DE,CoffeeMaker01_Diff
0x8DCB8426,CoffeeMaker01_Emis
0x819A64A7,CoffeeMaker01_Msk2
0x677DA327,CoffeeMaker01_Norm
0x6B5D6873,CoffeeMaker01_Spec
0x2301EDAF,Board_and_Knife_Diff
0xA0A5BE8E,Board_and_Knife_Msk3
0x72481A97,Board_and_Knife_Norm
0xBFE5F1EE,Glasses03_04_Msk1
0xD3BA1C0F,Glasses03_04_Norm
0xA93BC585,Kitchen05_Clean_Diff
0xA0C9529D,Kitchen05_Clean_Msk3
0xA412C0C1,Bar_Text_01
0xB0C81CD3,Bar_Text_Bar
0x227ADBFA,Bar_Text_Blocks
0xAFACBE58,Bar_Text_Fade
0xE776E091,ScanLines
0xDBA021DF,STA60_SIGN_TEXT2_DIFFSTA60_SIGN_TEXT_DIFF
0x98B4061A,ShadowMapTexture2D
0x3C91D538,ShadowMapTexture2D
0x2855D360,ShadowMapTexture2D
0x262B8DA2,ShadowMapTexture2D
0x4809F862,FloorA1_Diff
0xDF064291,WallA4_Diff
0x05794DF2,WallA4_Norm
0xC255ACF6,ShadowMapTexture2D
0x195506CC,Planter02_S_Diff
0x327DD4B7,Planter02_S_Spec
0x4B743FDB,Bed_01_Diff
0x3F703B8F,Bed_01_Msk3
0x5BD3E577,Bed_01_Norm
0x7CA3FBDF,ChairComfy01_Diff
0xBE5339DF,ChairComfy01_Msk3
0xB85AB2FA,ChairComfy01_Norm
0x0A0A378A,ChairReclining01_Diff
0x5ED6E094,ChairReclining01_Msk3
0xA8C6DF7A,ChairReclining01_Norm
0x09CB82E1,Couch03_Diff
0x768DD5AE,Couch03_Msk3
0x2F0E7769,Couch03_Norm
0x5EF2611E,Shelf05_Diff
0xD35AA6D5,Shelf05_Msk3
0xC417397C,Shelf05_Norm
0xEB255B9F,ShadowMapTexture2D
0xE3627DB3,AirCon01_Diff
0xEF82F7E3,AirCon01_MSK3
0x81F0F91E,AirCon01_Norm
0x8F812BFB,MiningVehicle01_Diff
0xD99126FB,MiningVehicle01_Msk3
0x8418162D,MiningVehicle01_Norm
0x40D21423,Neon_WallStrips01_Diff
0x1204A01F,Neon_WallStrips01_Norm
0x174A7FD2,FloorA2_Diff
0xEE5811BB,FloorA2_Norm
0xC1DC4247,ShadowMapTexture2D
0x7ACC174A,CubemapFace0
0x6569B56D,Brushed_Metal_Diff
0xC30A6874,Brushed_Metal_Panel_Msk
0x105168B3,Brushed_Metal_Panel_Norm
0x25425308,Neon_FloorPlain01_Diff
0x16735415,Neon_Trims01_Diff
0x4ACB0A6B,Neon_Trims01_NORM
0x42050354,Nor_metal_grating_01Nor_metal_grating_Spec_02
0x67172800,Nor_metal_grating_Norm_02Nor_metal_grating_Spec_02
0xD18D933A,Nor_metal_grating_Spec_02Nor_metal_grating_Spec_02
0xBEE15D48,ShadowMapTexture2D
0xA18517F2,ShadowMapTexture2D
0x183A3226,Neon_FloorTiles01_Diff
0x43AEC326,Neon_FloorTiles01_Norm
0x8B29768C,Neon_FloorTiles01_Spec
0xD79D2793,ShadowMapTexture2D
0x064090A2,ShadowMapTexture2D
0xAF889CE2,Neon_Door01_DIFF
0x44BA1ED3,Neon_Door01_NORM
0x4F969FE1,Neon_DoorGlass01_DIFF
0x6A09B254,Dumpster01_Diff
0x1457E8FA,Dumpster01_Msk3
0xF6515E57,Dumpster01_Norm
0x92643AE9,Computer02_Diff
0x0BFCE4DA,Computer02_Emis
0xF9FB5F1F,Computer02_Norm
0x08370A4E,Computer02_Spec
0x5BD97532,Computer02_SPpw
0x093CE60E,Computer02_tmask
0x3716DD96,Wallscreen02_Diff
0x30A46C20,Wallscreen02_Msk3
0x0A9B62E3,Wallscreen02_Norm
0x5A729E35,Cube
0xD205DF72,Geth_bomb_diff
0x1B57433E,Geth_bomb_Emiss
0x66BF0F41,Geth_bomb_Norm
0x0FD5C848,Bend_Norm
0xE90CEB24,Cerb_Frosted_Glass_Msk01Cerb_Frosted_Glass_Msk01Neon_Frosted_Glass01
0x1C13F515,Cerb_Frosted_Glass_Norm01Cerb_Frosted_Glass_Msk01Neon_Frosted_Glass01
0x63027C46,Cit_Glass_Msk
0x060B9F95,rimglass01_mask
0x592BBF58,STA30_RIMGLASS01_DIFF
0x2380E154,Wall02_DiffSteel_Railing_D
0x93CC40FC,Wall02_NormSteel_Railing_N
0xFD3F32EF,FloorB1_Diff
0xC5C40297,FloorB1_Norm
0xFCA09903,Light_DiffLight_Norm
0xF6149C1E,Light_NormLight_Norm
0xBA123EB3,CubemapFace0
0xD0E4FF88,CubemapFace1
0xC381C185,CubemapFace2
0xC08AE99A,CubemapFace3
0xBFC228C8,CubemapFace4
0x50C84535,CubemapFace5
0x486559FB,N7_Screen_00
0x451B5EC1,ScanLines
0x71A4E626,Glass_decal
0x7076FA0E,Glass_decal_Normal
0x31574430,ShadowMapTexture2D
0x9DE866A1,Citadel_matte_Painting_Diff
0xA752D1C5,WallA3_Diff
0xF9B343D3,Trafic
0xDA0A3033,ShadowMapTexture2D
0xBB4C6F54,NR2_Decals_Low_Diff
0xE01A9D31,NR2_InGame_Diff
0x2D502483,VEH_NR2_InGame_Norm
0x39814188,VEH_NR2_InGame_Spec
0xC6EF4699,Tech_Diff01
0xCA87982C,Tech_Norm01
0x3C3CBC2D,TechInset_Msk01
0x99C9E569,TechInset_Norm01
0x5531FAED,Docking_Matte
0x3E626EF4,ShadowMapTexture2D
0xBE748F19,Bench02_Diff
0x84794586,Bench02_Msk3
0x9036378C,Bench02_Norm
0x1B8B1487,EquipmentLab07_Diff
0x5E50680B,EquipmentLab07_Msk3
0x023D5005,EquipmentLab07_Norm
0xAC70D06A,EquipmentLab08_Diff
0x33E60B2F,EquipmentLab08_Msk3
0x8908DCB9,EquipmentLab11_Diff
0x190205C8,EquipmentLab11_Msk3
0x3106895B,LAG_GUIMaster
0x5809D8F6,LAG_Lightbeam01
0x912C9083,ShadowMapTexture2D
0x7915E378,ShadowMapTexture2D
0x29E977C1,WallA1_Diff
0x0FA70DD4,STA30_WALL04_Diff
0xC0B55782,STA30_WALL04_Norm
0xB21AA057,STA30_WALL04_Spec
0xFCB3CEF8,STA60_OVERLAY_Norm
0xB7AC5ACF,H_texts
0x0E38BDD0,H_texts
0x85382175,Holomod_09_Tex
0x42EA7083,ShadowMapTexture2D
0x20304BF9,ShadowMapTexture2D
0x367C4EF8,Holomod_01_Tex
0x0CCCE32E,ShadowMapTexture2D
0x76503ACE,CubemapFace0
0x0E67B201,CubemapFace1
0x670D1E54,CubemapFace2
0xA0D41357,CubemapFace3
0x5017EFB0,CubemapFace4
0x68CB6D14,CubemapFace5
0xD4FDF1C3,STA60_FLOOR01_Diff
0xBADAD398,STA60_FLOOR01_Norm
0x66E96F3E,STA60_FLOOR01_Spec
0x6A398012,STA60_FLOOR01_Tmis
0xD39FC228,Sign_Garage_Logo
0xA3E39321,ShadowMapTexture2D
0xE8B87E48,ShadowMapTexture2D
0x5544C43F,Kitchen06_Clean_Diff
0x67D9AE47,Kitchen06_Clean_Msk3
0x0CC578AA,Kitchen06_Clean_Norm
0x5B535DE9,Container03_Diff
0x58DC3F54,Container03_Msk3
0x158A7402,Container03_Norm
0x81507212,Holomod_01_Tex1
0x06153BE3,fx_elec_1_Dup
0x9EECD1D5,epicenterTexture2
0x73B5829B,ShadowMapTexture2D
0x340DCDB8,ShadowMapTexture2D
0xC30B2742,TableLarge01_Clean_diff
0xEF382F6D,TableLarge01_Clean_Msk3
0xED8DBAF4,TableLarge01_Clean_norm
0x329E68B6,Plant01_DiffPlant01
0x41DA53FF,Plant01_NormPlant01
0x446EDC5F,Light_M01Emissive_Lights01_Norm
0xE60C7861,ShadowMapTexture2D
0xA8BB8307,CrateFruit_Diff
0x78161145,CrateFruit_Msk3
0xD49F919D,CrateFruit_Norm
0x511E4428,Bottle01_Diff
0x1A220CDE,Bottle01_Emm
0x3D7F84D3,Bottle01_Norm
0x7F5C0683,Bottle01_Spec
0x71FBF2C7,TechScanner01_Diff
0xA100BA85,TechScanner01_Msk3
0xE3FDEC87,TechScanner01_Norm
0x017203BA,Sink01_Diff
0xE4A564C2,Sink01_Emis
0xCD2784CC,Sink01_Norm
0x6AAF54E6,TableRound02_Diff
0xB240DE8C,TableRound02_Msk3
0x4A4704F2,TableRound02_Norm
0xD49CAE9C,Toilet02_Diff
0xD4EF70FA,Toilet02_Msk3
0xAF3F4C58,Toilet02_Norm
0x5CAF0536,LightMapTexture2D
0x7397B280,LightMapTexture2D
0xE908C854,LightMapTexture2D
0x02BD0FCE,LightMapTexture2D
0x11E3712E,LightMapTexture2D
0xD3C78B3B,LightMapTexture2D
0xAAC9CC3C,LightMapTexture2D
0x8E506A8D,LightMapTexture2D
0x6B012B3B,LightMapTexture2D
0x09B97B38,Sign_diff
0xBD35940D,Sign_norm
0x4B73F720,Sign_Tex02
0x7CB30553,Sign_Tex05
0xAEC16D30,holo-test_distortion_alpha_Dup
0xC38B5137,sfx_holo-test_videolines_Dup
0xBD7BA60D,APL_KRO_Statue_Norm_Stack
0x172EF1F2,Krogan_Marble
0xAD4DA713,Mass_Relay_01_Diff
0x97999F01,Mass_Relay_01_Emis
0xC98597D9,Mass_Relay_01_Norm
0x480CA0D9,Mass_Relay_01_RotMask
0xE434FAB5,Mass_Relay_01_Spec
0xB77181E9,Mass_Relay_01_SPwr
0x08687264,waterfallSplash
0xE18544C0,grey_raw
0x0E9256AF,ICE60_STAIRS_DIFF
0x82F0D6F8,ICE60_STAIRS_NORM
0x0012D1A4,ICE60_STAIRS_NORM02
0x3F512BB5,ICE60_STAIRS_SPEC
0xECA916AD,JUG20_WATER_NORM
0xDB67342D,LOS10_GROUNDPLANT_NORM
0xB1F75796,PRO10_ROCK02_DIFF
0xF546D821,SKYRGB
0xD9C644AA,STA20_Amber_Light_Diff
0x1568A826,STA20_BRIDGE01_DIFF
0x9163B78F,STA20_BRIDGE01_NORM
0xAE8C0FB4,STA20_CEILING02_Diff
0x8D64336A,STA20_CEILING02_Diff02
0x07849FC4,STA20_CEILING02_Emis
0x5E111578,STA20_CEILING02_Norm
0x722FFE3D,STA20_CEILING02_Spec
0x82DAC2CD,STA20_CEILING02_SPwr
0x54230D19,STA20_CHERRY_DIFF
0x297DBAD7,STA20_CHERRY_NORM
0x5510060C,CubemapFace0
0xDF0AC5CC,CubemapFace1
0xB6E807D3,CubemapFace2
0x5E2A07A9,CubemapFace3
0x3D76645D,CubemapFace4
0x39BF4CB7,CubemapFace5
0x01265E70,STA20_ENDCAP_DIFF
0xF5110B21,sta20_farawaygrass_diff
0xE2B9B765,STA20_FLOOR04_NORM
0xB37DF016,STA20_GROUNDPLANT_DIFF
0x29560BE4,STA20_LARGECURVE_DIFF
0x5C133EBD,STA20_LARGECURVE_NORM
0x0E4BC99A,STA20_MOSSFLOOR02_DIFF
0x0DEB670A,STA20_MOSSFLOOR02_NORM
0x43172A65,STA20_MOSSFLOOR_NORM
0x6562863D,STA20_TreeLightmap
0xF78F0DF3,STA20_TRIM01_DIFF
0x5AE54DF8,STA20_TRIM01_EMMIS
0x69076D92,STA20_TRIM01_NORM
0xA0FEA173,STA20_Trims02_Diff
0x8A7B3FE8,STA20_Trims02_Norm
0x0B7C3518,STA20_TRIMS04_DIFF
0x65CCD9E4,STA20_TRIMS04_NORM
0x2206818C,STA20_TRIMS05_DIFF
0x79700014,STA20_TRIMS05_NORM
0x66BD8F01,STA20_WALL06_DIFF
0xF0B4D4BE,STA20_WALL06_NORM
0x9CB90EC3,STA20_WALL06_Spec
0xE4CCB969,STA20_WALL08_DIFF
0x42753CD6,STA20_Wall09_Diff
0xAB9520AF,STA20_WALL0VERLAY06_2_Diff
0xF8D92093,STA20_WATER_NORM
0xAA19E09C,CubemapFace0
0x1168BEEC,CubemapFace1
0xE0690A17,CubemapFace2
0xC48BFD48,CubemapFace3
0xE676F4E9,CubemapFace4
0x701E6119,CubemapFace5
0xF2D44FF0,CubemapFace0
0x247D96CB,STA30_FLOOR01_Spec
0xF065E578,STA30_FLOOR02_Diff
0x0AB498FE,STA30_FLOOR02_Spec
0xF3D13312,STA30_TRIMS01_Diff
0xAF94942F,STA30_TRIMS01_Emis
0x791E560D,STA30_TRIMS01_Emis02
0x26402E38,STA30_TRIMS01_Norm
0xCD768835,STA30_TRIMS01_Spec
0xD1E8FC42,STA30_WALL02_Diff
0x3F0C7E5E,STA30_WALL02_Norm
0xCF9F6AAE,STA30_WALL02_Spec
0xB48466CA,STA60_BRANCH_DIFF
0x6DD2C3AF,STA60_BRANCH_NORM
0x0027DF34,STA60_GLASSWALL01_Diff
0xADB870C2,STA60_GLASSWALL01_Diff02
0x1FC84FE7,STA60_GLASSWALL01_Diff03
0xAA87601B,STA60_GLASSWALL01_Msk
0x7DEF9858,STA60_GLASSWALL01_Norm
0x46E3BA40,STA60_GLASSWALL01_Norm02
0x4D4CF7E4,STA60_WALL03_Diff
0x4C44F32B,STA60_WALL03_Norm
0x86F025D9,STA60_WALL03_Spec
0x9E0AB26E,STA70_CHERRYTREE_DIFF
0xF9740653,STA70_CHERRYTREE_NORM
0x32B853D0,CubemapFace0
0xC49C00BF,CubemapFace1
0x6D67E54D,CubemapFace2
0xE7A589E8,CubemapFace3
0xAB6D0792,CubemapFace4
0x982F89E0,CubemapFace5
0x02710750,STA70_STAIRS_DIFF
0xA52BDAB6,STA70_STAIRS_NORM
0x07D812CF,STA70_STAIRS_NORM02
0xCD85883E,STA70_STAIRS_SPEC
0x6AB91B39,Wall02_emmis
0x52C7FA8E,Grass_Blade_FB
0x1D4E6ED2,Bullet_Hole_01
0xB26EFF11,Citadel_Logo
0xDED87430,fx_Dot_01
0xC8E0791F,fx_Drop
0x41C709BC,Dirt_Impact1
0xE43C8CE5,NebularTile
0x8375FA8F,StarField
0xF879B6F8,Cerberus_Floor_standard_Diff
0x0C758521,Cerberus_Floor_standard_Norm
0x5F3D5D69,CubemapFace0
0xB45589FE,CubemapFace1
0x95C921DA,CubemapFace2
0xF13337BA,CubemapFace3
0x0F2AF09F,CubemapFace4
0x23AA5ADD,CubemapFace5
0xFCCCBE5F,Stars_01
0xB71B5BEF,ShadowMapTexture2D
0x168CA977,Normandy_Door02_Diff
0x0F3EE703,Normandy_Door02_Norm
0xCFC054A8,Normandy_Door02_Top_Diff
0x9F0BFC45,Normandy_Door02_Top_Norm
0x5823ECC0,Eng_Detail01_Norm
0xAC937490,Eng_Floor01_Diff
0xB0B176EF,Eng_Floor01_Norm
0xED53A2F4,Eng_Floor02_Diff
0x9B4E72A6,Eng_Trims01_Diff
0x751AA393,Eng_Trims01_Norm
0x67251B59,Eng_Trims02_Diff
0xAFF3F47D,Eng_Trims02_Norm
0x338BA8D7,Eng_Trims03_Diff
0x7D4DC3F1,Eng_Trims03_Norm
0x8601EDD3,Eng_Trims04_Diff
0x839B311D,Eng_Trims04_Norm
0x14321757,Eng_Wall01_Diff
0x384CEC2B,Eng_Wall01_Norm
0xE258C0A3,Eng_Wall02b_Diff
0xC7FD8522,Eng_Wall02b_Norm
0xE5863339,Eng_Wall03_DIFF
0x7308FB19,Eng_Wall04_DIFF
0xAD018C49,Eng_Wall04_Norm
0x46DBA8F6,Reaper_Mesh_Cutout_Msk2
0x139D4F3D,Scrap_Hull_Diff
0xA68C12B3,Scrap_Hull_Norm
0xD508C473,CubemapFace0
0x7E796A94,CubemapFace1
0xC2A989ED,CubemapFace4
0x3AF1CC34,CubemapFace5
0xFA0E4BBB,CubemapFace0
0x154994B1,CubemapFace1
0x985F51FB,CubemapFace2
0x0825D6D8,CubemapFace3
0x07990A34,CubemapFace4
0x311E2073,MM_Placeholder_Detail_Norm
0x1480CB63,MM_Placeholder_Diff
0xF8F1E47E,Floor01_Diff
0x68D7568B,Floor01_Norm
0xA8FCFB53,Light01_Msk
0xF03C35E8,NOR10_WALL06_DIFF
0x1AAC508B,NOR_Light01_Diff
